,batter_id,obp
78,430203,0.29430379746835444
79,446386,0.345374449339207
80,605141,0.36546334201711944
81,456030,0.3654088050314465
82,120074,0.36536868268434136
83,434670,0.32080762759394277
84,519184,0.31068702290076333
85,546318,0.3316173316173316
86,400284,0.30612244897959184
87,429667,0.2651162790697674
88,467055,0.2858517805582291
89,425664,0.305
90,593428,0.35095219588029536
91,452672,0.3016627078384798
92,453329,0.09302325581395349
93,434563,0.31693198263386396
94,429713,0.30743243243243246
95,605125,0.2773224043715847
96,520471,0.2934393638170974
97,430935,0.1518987341772152
98,514917,0.3585793752674369
99,433217,0.32078559738134205
100,501800,0.23863636363636365
101,435063,0.3132075471698113
102,425796,0.28912071535022354
103,594809,0.36839266450916935
104,466320,0.3269911504424779
105,547989,0.337890625
106,444876,0.28310316815597075
107,519058,0.31960885229027275
108,456715,0.36355710549258935
109,425560,0.29338842975206614
110,541645,0.31959798994974875
111,493351,0.2783229259589652
112,543216,0.26851851851851855
113,452095,0.34198813056379823
114,543333,0.34375
115,434778,0.3285960378983635
116,460086,0.3182944967773922
117,425567,0.2871046228710462
118,521692,0.28108869075551385
119,408299,0.24540901502504173
120,608672,0.29133858267716534
121,543776,0.2759259259259259
122,456422,0.3117178612059158
123,543401,0.3331873905429072
124,488726,0.36112814224402207
125,514888,0.3803727653100038
126,543807,0.3584052609946568
127,472528,0.30250990752972257
128,467793,0.3548507462686567
129,543228,0.278118609406953
130,461235,0.292118582791034
131,594828,0.2943699731903485
132,474892,0.3093964858670741
133,488771,0.30374592833876224
134,430605,0.3365200764818356
135,502082,0.325066430469442
136,608070,0.35679930039352864
137,476704,0.3396613648024628
138,458675,0.29739776951672864
139,545350,0.2810344827586207
140,453568,0.367722918201916
141,471865,0.3303808680248007
142,453064,0.318557475582269
143,408047,0.3249370277078086
144,571448,0.34833145856767905
145,572816,0.3125649013499481
146,460026,0.30598159509202455
147,460576,0.31142857142857144
148,518960,0.32676955827567855
149,460075,0.33804951995957555
150,518934,0.36713426853707415
151,133380,0.29296875
152,452252,0.3263239875389408
153,501981,0.32098765432098764
154,571697,0.3278129566488066
155,516416,0.3338762214983713
156,346798,0.23076923076923078
157,452718,0.2391304347826087
158,502582,0.3142857142857143
159,467827,0.3201754385964912
160,499864,0.11764705882352941
161,453211,0.28627450980392155
162,455117,0.2809734513274336
163,542454,0.2541436464088398
164,572821,0.32449355432780846
165,408045,0.3502127659574468
166,434658,0.29791666666666666
167,435079,0.3273309323729492
168,408234,0.3749318801089918
169,400121,0.31231380337636544
170,116338,0.2915194346289753
171,573627,0.30658105939004815
172,461858,0.29606784888203547
173,502110,0.3661848445028471
174,493316,0.33273703041144903
175,592206,0.32575757575757575
176,488671,0.3488372093023256
177,578428,0.31121642969984203
178,542455,0.2756183745583039
179,435559,0.31465798045602605
180,457788,0.25
181,500871,0.30697674418604654
182,434158,0.3397579560735096
183,431151,0.36470588235294116
184,446263,0.3209955328653478
185,150212,0.3088235294117647
186,572191,0.2870071105365223
187,488862,0.35746901500326156
188,547180,0.3944305901911887
189,475582,0.31888191671420424
190,467092,0.3140096618357488
191,502517,0.35009861932938857
192,501571,0.29578947368421055
193,518595,0.3064516129032258
194,435622,0.31301697866782763
195,462564,0.29577464788732394
196,489138,0.255
197,527038,0.30773955773955775
198,112526,0.10416666666666667
199,453286,0.23404255319148937
200,543590,0.30550621669627
201,544925,0.2784090909090909
202,460055,0.226890756302521
203,543281,0.3178418803418803
204,570256,0.31617987946221604
205,457705,0.36145481814773156
206,435522,0.3322768092974115
207,571740,0.29893924783027964
208,458015,0.43008314436885864
209,453943,0.312211498111624
210,516782,0.3366810138689622
211,476883,0.3094302554027505
212,465041,0.36704119850187267
213,519023,0.2933579335793358
214,407781,0.29402985074626864
215,457803,0.3031406463359126
216,408252,0.31947483588621445
217,446359,0.3310719131614654
218,474568,0.3042368555385401
219,434538,0.21296296296296297
220,456501,0.1286549707602339
221,518911,0.10714285714285714
222,458689,0.2608695652173913
223,446481,0.30211817168338906
224,571976,0.32845953002610967
225,519083,0.2750621375310688
226,461314,0.31241772707327775
227,457708,0.3346774193548387
228,519025,0.23823529411764705
229,276519,0.28708791208791207
230,624577,0.3273809523809524
231,408236,0.32603550295857986
232,435062,0.3372626064178127
233,576397,0.32094594594594594
234,475174,0.3341596430342092
235,425549,0.273972602739726
236,408307,0.2779783393501805
237,346874,0.29185867895545314
238,592626,0.33370165745856356
239,448306,0.15625
240,454560,0.33064516129032256
241,477132,0.2290748898678414
242,457759,0.37710604558969274
243,605486,0.3174204355108878
244,444843,0.35247524752475246
245,506560,0.2619047619047619
246,493114,0.34558823529411764
247,605412,0.33298264071541295
248,434636,0.3168044077134986
249,457763,0.3662162162162162
250,474832,0.3602661596958175
251,572041,0.340036563071298
252,542255,0.33854793421580426
253,502671,0.39425587467362927
254,444432,0.30599078341013825
255,431171,0.2627118644067797
256,543063,0.31344574146130566
257,453923,0.3201834862385321
258,431094,0.30921820303383896
259,572008,0.2828402366863905
260,488912,0.23018867924528302
261,605113,0.27699530516431925
262,518567,0.2222222222222222
263,518516,0.25096525096525096
264,457574,0.26356589147286824
265,622110,0.3381201044386423
266,571875,0.32934131736526945
267,460060,0.2874074074074074
268,444482,0.34891131173659057
269,547982,0.2918800292611558
270,462101,0.32918454935622316
271,425902,0.33938814531548755
272,502226,0.2986666666666667
273,453539,0.27414330218068533
274,450314,0.3582986592695331
275,456714,0.32298850574712645
276,477195,0.2992125984251969
277,134181,0.3448438978240303
278,425783,0.3671003717472119
279,607387,0.28081123244929795
280,543434,0.3010204081632653
281,519390,0.3086142322097378
282,543760,0.3113330438558402
283,519299,0.31925465838509315
284,519048,0.3150147203140334
285,455139,0.3373185311699402
286,596059,0.29199648197009676
287,408314,0.30527638190954776
288,431145,0.335042735042735
289,430832,0.34601769911504426
290,453056,0.32845744680851063
291,458731,0.3410246382479468
292,136860,0.31650246305418717
293,429665,0.35719874804381846
294,518626,0.3805016564126834
295,425900,0.27915869980879543
296,592647,0.28448275862068967
297,407893,0.3202687569988802
298,435263,0.31946144430844553
299,452104,0.33020430701270015
300,607680,0.3002105263157895
301,581527,0.3134568896051571
302,121347,0.32167832167832167
303,452220,0.2910662824207493
304,544369,0.3167972149695387
305,430001,0.3106796116504854
306,518577,0.22988505747126436
307,453400,0.2810077519379845
308,543272,0.08695652173913043
309,456781,0.22413793103448276
310,430404,0.3103448275862069
311,448801,0.31149619611158075
312,465784,0.25
313,542921,0.3033309709425939
314,543475,0.11864406779661017
315,490063,0.10377358490566038
316,501255,0.26666666666666666
317,518614,0.32924021488871835
318,475115,0.2524271844660194
319,518735,0.3359957401490948
320,425844,0.24806201550387597
321,500208,0.3107372587827808
322,285064,0.15517241379310345
323,523989,0.08974358974358974
324,435078,0.20689655172413793
325,516949,0.25196850393700787
326,452239,0.27205882352941174
327,449786,0.24369747899159663
328,519068,0.2919254658385093
329,150229,0.30057803468208094
330,571946,0.14150943396226415
331,425772,0.26040061633281975
332,543408,0.12096774193548387
333,488852,0.2894736842105263
334,543432,0.3064516129032258
335,537953,0.3415559772296015
336,573131,0.2849740932642487
337,519144,0.2222222222222222
338,421685,0.1836734693877551
339,493596,0.27806563039723664
340,570560,0.29375
341,461815,0.3160621761658031
342,449107,0.27491408934707906
343,543257,0.36470588235294116
344,572750,0.08771929824561403
345,503449,0.14942528735632185
346,501647,0.28870292887029286
347,543238,0.3138801261829653
348,543510,0.28780487804878047
349,456488,0.31874298540965207
350,453203,0.2717948717948718
351,543302,0.28917609046849757
352,594798,0.21912350597609562
353,519455,0.16
354,519208,0.3327495621716287
355,543037,0.17857142857142858
356,502190,0.1657142857142857
357,430611,0.23214285714285715
358,453269,0.19148936170212766
359,628356,0.35391923990498814
360,435401,0.3007518796992481
361,506997,0.4
362,435221,0.12987012987012986
363,488768,0.1509433962264151
364,475100,0.29584352078239606
365,461416,0.30445544554455445
366,518790,0.19607843137254902
367,408042,0.0
368,476451,0.19883040935672514
369,458681,0.12727272727272726
370,453562,0.20155038759689922
371,519333,0.3136593591905565
372,425496,0.2
373,519295,0.28448275862068967
374,489267,0.2836676217765043
375,592192,0.30303030303030304
376,572033,0.28209459459459457
377,502285,0.14925373134328357
378,592261,0.32640750670241286
379,475253,0.33438985736925514
380,455759,0.3180428134556575
381,502143,0.3287425149700599
382,475416,0.6666666666666666
383,571788,0.33971997052321296
384,434567,0.3020527859237537
385,449181,0.28854625550660795
386,466988,0.20496894409937888
387,547379,0.29550827423167847
388,474233,0.29395604395604397
389,542340,0.33352468427095294
390,446653,0.2698744769874477
391,518774,0.10734463276836158
392,544931,0.18518518518518517
393,407862,0.25
394,150359,0.11627906976744186
395,543101,0.1643835616438356
396,502117,0.25
397,218596,0.20512820512820512
398,628333,0.10909090909090909
399,476270,0.3333333333333333
400,571974,0.2618556701030928
401,463610,0.286144578313253
402,506702,0.28687690742624616
403,434540,0.2565789473684211
404,456078,0.31082062454611475
405,475243,0.1935483870967742
406,554431,0.375
407,468406,0.23622047244094488
408,474463,0.1791044776119403
409,502624,0.11917098445595854
410,605177,0.0
411,594838,0.3140877598152425
412,477003,0.21348314606741572
413,445590,0.07692307692307693
414,502046,0.12087912087912088
415,571666,0.0967741935483871
416,217100,0.19444444444444445
417,453311,0.21739130434782608
418,453344,0.09090909090909091
419,545341,0.29721900347624564
420,407793,0.15508021390374332
421,150302,0.1875
422,488721,0.2785714285714286
423,429717,0.2
424,543484,0.29669156883671294
425,435064,0.258364312267658
426,461829,0.13513513513513514
427,519237,0.29586935638808837
428,425532,0.08823529411764706
429,434628,0.2013888888888889
430,461865,0.2908458864426419
431,543742,0.28272251308900526
432,541650,0.2859069453809845
433,451713,0.3111111111111111
434,503556,0.32554517133956384
435,460077,0.2814569536423841
436,605151,0.0967741935483871
437,648717,0.2608695652173913
438,446381,0.29505813953488375
439,514913,0.31166666666666665
440,467143,0.21212121212121213
441,519076,0.12048192771084337
442,474699,0.1794871794871795
443,491696,0.26286764705882354
444,502004,0.0
445,608379,0.12790697674418605
446,572096,0.0
447,502042,0.13157894736842105
448,543054,0.08108108108108109
449,457787,0.284037558685446
450,450729,0.25
451,543294,0.1072961373390558
452,502374,0.32679738562091504
453,605227,0.22083333333333333
454,489232,0.3073170731707317
455,622072,0.14367816091954022
456,594987,0.0
457,502210,0.3364670954972786
458,408241,0.22727272727272727
459,408242,0.14285714285714285
460,433589,0.06666666666666667
461,430910,0.328042328042328
462,628452,0.08888888888888889
463,593372,0.21296296296296297
464,571561,0.3333333333333333
465,518902,0.2217391304347826
466,430603,0.1935483870967742
467,501992,0.2
468,425557,0.2875
469,457711,0.14285714285714285
470,434671,0.03773584905660377
471,502481,0.31411359724612736
472,502009,0.25
473,572020,0.16666666666666666
474,150029,0.32154088050314467
475,548357,0.2631578947368421
476,572888,0.0
477,516970,0.42857142857142855
478,571527,0.2727272727272727
479,547874,0.0
480,453307,0.0
481,504379,0.14285714285714285
482,630111,0.30472103004291845
483,430580,0.14285714285714285
484,592663,0.3252840909090909
485,458582,0.2222222222222222
486,518953,0.273972602739726
487,493472,0.2979452054794521
488,592836,0.21212121212121213
489,518568,0.3042168674698795
490,518716,0.09090909090909091
491,572365,0.2847514743049705
492,475479,0.14893617021276595
493,594940,0.25806451612903225
494,595386,0.3564356435643564
495,592178,0.38126272912423625
496,572180,0.2634146341463415
497,517370,0.29326047358834245
498,456701,0.18571428571428572
499,592166,0.75
500,456121,0.3157894736842105
501,571466,0.3198001249219238
502,451109,0.22857142857142856
503,571893,0.0
504,455755,0.28604118993135014
505,456124,0.23353293413173654
506,593525,0.17543859649122806
507,452655,0.3372750642673522
508,543184,0.11627906976744186
509,608700,0.29924242424242425
510,502239,0.28125
511,608365,0.3075742067553736
512,467070,0.2872727272727273
513,607259,0.125
514,457760,0.21875
515,518653,0.29880478087649404
516,502317,0.28052805280528054
517,451596,0.5
518,502211,0.02127659574468085
519,430661,0.0
520,488810,0.21666666666666667
521,542883,0.0
522,519071,0.27586206896551724
523,489365,0.25268817204301075
524,571970,0.35048678720445064
525,453178,0.13725490196078433
526,407822,0.15384615384615385
527,502205,0.25
528,459431,0.30984204131227217
529,571506,0.33373205741626794
530,435044,0.0
531,518542,0.2754098360655738
532,592774,0.4
533,543521,0.0625
534,543942,0.0
535,516910,0.13043478260869565
536,433584,0.14285714285714285
537,543321,0.3125
538,501789,0.0
539,606160,0.0625
540,516809,0.25203252032520324
541,571771,0.31549520766773165
542,595918,0.17857142857142858
543,543699,0.17452830188679244
544,572971,0.08333333333333333
545,547179,0.27586206896551724
546,452035,0.352112676056338
547,608641,0.2727272727272727
548,453646,0.0
549,502409,0.26666666666666666
550,450351,0.3333333333333333
551,592314,0.0783132530120482
552,599096,0.2864321608040201
553,502327,0.16666666666666666
554,596119,0.3142857142857143
555,542993,0.3076923076923077
556,485567,0.3358024691358025
557,534627,0.3054393305439331
558,450308,0.0
559,605894,0.16666666666666666
560,500207,0.09523809523809523
561,467785,0.0
562,595307,0.0
563,542994,0.32608695652173914
564,595978,0.253025302530253
565,621035,0.3285928143712575
566,502032,0.2857142857142857
567,544928,0.25
568,430897,0.3088803088803089
569,519301,0.2
570,499624,0.3494897959183674
571,451532,0.07692307692307693
572,542208,0.256838905775076
573,592662,0.18232044198895028
574,434622,0.17647058823529413
575,543459,0.05263157894736842
576,506747,0.23737373737373738
577,543921,0.0
578,517369,0.3071965628356606
579,424825,0.2884310618066561
580,592696,0.30784708249496984
581,448674,0.3333333333333333
582,429666,0.2741652021089631
583,605512,0.28110599078341014
584,465674,0.2751677852348993
585,543768,0.32752434648898
586,595025,0.11428571428571428
587,518468,0.16666666666666666
588,476192,0.23529411764705882
589,501659,0.2970922882427307
590,598265,0.3265097236438076
591,543339,0.0
592,502188,0.13286713286713286
593,474494,0.25
594,573064,0.3
595,519242,0.15
596,571868,0.1728395061728395
597,543305,0.3376854599406528
598,592789,0.23529411764705882
599,500779,0.07865168539325842
600,518452,0.1417910447761194
601,592407,0.2682291666666667
602,596748,0.3000491883915396
603,592239,0.25
604,456071,0.14285714285714285
605,489305,0.2857142857142857
606,456034,0.09523809523809523
607,596143,0.2568306010928962
608,445213,0.0
609,452254,0.3188405797101449
610,466948,0.0
611,545338,0.27817745803357313
612,488689,0.3384615384615385
613,607385,0.30038022813688214
614,445060,0.26666666666666666
615,467798,0.34146341463414637
616,543135,0.14285714285714285
617,594694,0.30068337129840544
618,572019,0.30957683741648107
619,571553,0.25
620,329092,1.0
621,541640,0.25
622,611177,0.2971246006389776
623,493159,0.1111111111111111
624,460059,0.6666666666666666
625,476589,0.0
626,488681,0.2935323383084577
627,462515,0.0
628,543606,0.11764705882352941
629,554234,0.0851063829787234
630,448802,0.168
631,628329,0.28716216216216217
632,519107,0.25
633,493128,0.3793103448275862
634,571761,0.42857142857142855
635,605541,0.3333333333333333
636,605169,0.5
637,571735,0.08695652173913043
638,456068,0.1111111111111111
639,605131,0.3573943661971831
640,553988,0.28313253012048195
641,450203,0.07692307692307693
642,519326,0.0
643,285078,0.29120879120879123
644,543734,0.22727272727272727
645,570632,0.1015625
646,489265,0.0
647,502182,0.3055555555555556
648,501245,0.5
649,592665,0.0
650,593643,0.20967741935483872
651,450172,0.15384615384615385
652,446225,0.0
653,518863,0.3333333333333333
654,517414,0.0
655,570717,0.27469135802469136
656,621281,0.0
657,570649,0.1111111111111111
658,608336,0.31259968102073366
659,621962,0.25
660,572788,0.08333333333333333
661,285079,0.13846153846153847
662,462136,0.125
663,521230,1.0
664,451089,0.3181818181818182
665,279824,0.25
666,543685,0.36575342465753424
667,571665,0.3333333333333333
668,446308,0.3023097826086957
669,425543,0.35
670,519345,0.2413793103448276
671,621209,0.2222222222222222
672,474443,0.30952380952380953
673,594988,0.3178963893249607
674,605452,0.21621621621621623
675,516589,0.0
676,518748,0.0
677,621043,0.3511111111111111
678,518771,0.0
679,460099,0.31666666666666665
680,543380,0.2608695652173913
681,425834,0.2986842105263158
682,570482,0.27364185110663986
683,605323,0.2564102564102564
684,593871,0.32751091703056767
685,592621,0.22321428571428573
686,453895,0.25217391304347825
687,553993,0.34162594402487784
688,518618,0.3403755868544601
689,430599,0.2
690,592863,0.32142857142857145
691,429781,0.16666666666666666
692,543903,0.0
693,592620,0.32894736842105265
694,592200,0.3050847457627119
695,425386,0.25
696,488703,0.0
697,596019,0.3457613814756672
698,621439,0.2842304060434372
699,543706,0.2857142857142857
700,502126,0.28431372549019607
701,607074,0.2
702,543507,0.0
703,547888,0.05555555555555555
704,534910,0.0
705,571825,0.16129032258064516
706,545333,0.1111111111111111
707,656941,0.32773780975219824
708,570267,0.35118592195868403
709,432934,0.4
710,502043,0.26666666666666666
711,425626,0.5
712,431148,0.14583333333333334
713,476633,0.2727272727272727
714,457918,0.2
715,571577,0.0
716,523260,0.2
717,593495,0.23487544483985764
718,518764,0.0
719,519085,0.25
720,542882,0.0
721,430613,0.0
722,434643,0.5
723,516811,0.328125
724,519168,0.2
725,605538,0.15730337078651685
726,477165,0.3203342618384401
727,346793,0.0
728,518418,1.0
729,594824,0.3526570048309179
730,592593,0.06779661016949153
731,502522,0.0
732,543056,0.0
733,605388,0.12903225806451613
734,595001,0.2
735,429711,0.3352059925093633
736,574831,0.0
737,448170,0.3055555555555556
738,488846,0.14285714285714285
739,455374,0.3333333333333333
740,543698,1.0
741,500743,0.30996621621621623
742,502261,0.3175355450236967
743,572138,0.3275862068965517
744,491676,0.2981220657276995
745,571918,0.25
746,571927,0.192
747,430652,0.2938388625592417
748,543548,0.2608695652173913
749,502034,0.24074074074074073
750,461833,0.0
751,543557,0.13333333333333333
752,501303,0.3045822102425876
753,593934,0.33271028037383177
754,430912,0.09210526315789473
755,605228,0.23943661971830985
756,502100,0.3226600985221675
757,502054,0.37336093857832986
758,594736,0.0
759,571578,0.2413793103448276
760,453385,0.15942028985507245
761,542587,0.0
762,430911,0.0
763,489067,0.23076923076923078
764,517593,0.0
765,543038,0.25
766,548337,0.038461538461538464
767,527043,0.2882758620689655
768,571760,0.07692307692307693
769,544365,0.0
770,460003,0.2
771,542923,0.3333333333333333
772,596144,0.3027744270205066
773,533167,0.16666666666666666
774,572233,0.275
775,518700,0.31950207468879666
776,518170,0.0
777,430681,0.23809523809523808
778,502676,0.2
779,524968,0.25
780,542674,0.0
781,444836,0.5
782,115629,0.0
783,573135,0.28382502543234994
784,445197,1.0
785,545404,0.0
786,608701,0.30120481927710846
787,500610,0.0
788,592612,0.0
789,542513,0.26288659793814434
790,446372,0.1111111111111111
791,591712,0.2391304347826087
792,471911,0.3
793,518603,0.3333333333333333
794,543219,0.42857142857142855
795,543094,0.2913907284768212
796,519043,0.13580246913580246
797,425835,1.0
798,543569,0.2857142857142857
799,572039,0.3396325459317585
800,605400,0.11627906976744186
801,457448,0.0
802,543881,0.16666666666666666
803,542866,0.0
804,465753,0.2840909090909091
805,527048,0.07142857142857142
806,544725,0.30500758725341426
807,643327,0.109375
808,542583,0.339265850945495
809,624424,0.3426791277258567
810,545346,0.0
811,605135,0.0
812,457789,0.2222222222222222
813,543243,0.1
814,592710,0.31640625
815,445926,0.1111111111111111
816,456776,0.0
817,571787,0.36363636363636365
818,606466,0.3211726384364821
819,460269,0.31693989071038253
820,474284,0.0
821,458668,0.0
822,592804,0.0
823,460701,0.0
824,572102,0.0
825,592835,0.25
826,433587,0.0
827,605509,0.3284241531664212
828,572128,0.30985915492957744
829,592351,0.14193548387096774
830,572204,0.27350427350427353
831,595005,0.24
832,429780,0.0
833,543045,0.1724137931034483
834,543105,0.32646048109965636
835,457449,0.375
836,606299,0.3162568306010929
837,453214,0.0
838,607067,0.2
839,518420,0.0
840,593576,0.0
841,429400,0.3333333333333333
842,593958,0.0
843,473724,0.20689655172413793
844,444857,0.05263157894736842
845,595885,0.3009118541033435
846,543633,0.3
847,543424,0.08108108108108109
848,429719,0.2
849,625329,0.3055555555555556
850,594555,0.0
851,474249,0.1
852,592329,1.0
853,595014,0.0
854,594857,1.0
855,592230,0.23872679045092837
856,571656,0.25
857,543278,0.0
858,592341,0.0
859,571437,0.3169601482854495
860,596057,0.375
861,572182,0.29411764705882354
862,572863,0.26353790613718414
863,607208,0.34516129032258064
864,595191,0.14814814814814814
865,572309,0.0
866,608671,0.3195329087048832
867,534606,0.2831050228310502
868,518755,0.35714285714285715
869,605374,0.0
870,444446,0.0
871,488674,0.0
872,468504,0.21374045801526717
873,457926,0.23469387755102042
874,450317,0.3150684931506849
875,461325,0.0
876,448614,1.0
877,645848,0.3142857142857143
878,596064,0.0
879,446321,0.0
880,571951,0.10526315789473684
881,501593,0.0
882,622663,0.08333333333333333
883,605156,0.0
884,489119,0.2
885,545358,0.31290322580645163
886,502010,0.0
887,572038,1.0
888,519381,0.0
889,594742,0.16666666666666666
890,543308,0.3041044776119403
891,594807,0.290950744558992
892,547973,0.0
893,501822,0.25
894,407890,0.0
895,445095,0.1
896,592273,0.31222123104371097
897,542436,0.29102167182662536
898,595879,0.30904675166970247
899,493343,0.2962962962962963
900,491646,0.0
901,571912,0.26145038167938933
902,542963,0.2777777777777778
903,605253,0.17647058823529413
904,605200,0.15328467153284672
905,552662,0.27906976744186046
906,502523,0.32280701754385965
907,608369,0.36741424802110817
908,450641,0.0
909,492841,0.2696629213483146
910,516414,0.0
911,541608,0.28773584905660377
912,519082,0.18181818181818182
913,502570,0.09090909090909091
914,542942,0.22857142857142856
915,460131,0.29508196721311475
916,592340,0.0
917,519425,0.42857142857142855
918,543901,0.0
919,593647,0.22857142857142856
920,502213,0.14285714285714285
921,570615,0.288
922,571467,0.0625
923,598284,0.271523178807947
924,608596,0.2608695652173913
925,553869,0.3029045643153527
926,591720,0.3092105263157895
927,542908,0.2822085889570552
928,572804,0.0
929,488818,0.2853881278538813
930,592274,0.3333333333333333
931,518886,0.0
932,605232,0.125
933,623143,0.28193832599118945
934,501381,0.16666666666666666
935,572362,0.17142857142857143
936,600474,0.259927797833935
937,282332,0.125
938,592680,0.23651452282157676
939,501957,0.0
940,502023,0.5
941,542979,0.3119496855345912
942,607776,0.29289940828402367
943,592869,0.0
944,435623,0.25
945,543391,0.0
946,605439,0.2702702702702703
947,596146,0.3103448275862069
948,459967,0.0
949,457762,0.42857142857142855
950,605218,0.0
951,605347,0.25
952,446192,0.21428571428571427
953,519222,0.2782608695652174
954,592596,0.5
955,596142,0.33126110124333924
956,621121,0.1
957,407908,0.0
958,571681,0.2978723404255319
959,571757,0.3176895306859206
960,596115,0.3287925696594427
961,518466,0.3065015479876161
962,518586,0.3125
963,666560,0.27459016393442626
964,572073,0.29846938775510207
965,501986,0.1388888888888889
966,493193,0.30793650793650795
967,595023,0.31746031746031744
968,571980,0.33390705679862304
969,547172,0.3092485549132948
970,434378,0.1875
971,612672,0.07608695652173914
972,643603,0.3177892918825561
973,649557,0.32
974,543022,0.19834710743801653
975,628317,0.12403100775193798
976,595963,0.2575107296137339
977,467008,0.0
978,457768,0.0
979,596112,0.05555555555555555
980,596847,0.3224043715846995
981,548389,0.10294117647058823
982,592826,0.2358490566037736
983,519141,0.1388888888888889
984,543532,0.0
985,547957,0.34991423670668953
986,608577,0.3167738164815897
987,605480,0.3463035019455253
988,570663,0.0
989,592592,0.3
990,573185,0.14666666666666667
991,543877,0.2918238993710692
992,542364,0.2844574780058651
993,501936,0.0
994,593523,0.3275862068965517
995,502028,0.0
996,608665,0.0
997,543456,0.0
998,543746,0.0
999,543859,0.0
1000,570714,0.0
1001,502457,0.0
1002,608648,0.0
1003,472551,0.0
1004,594951,0.0
1005,424144,0.6666666666666666
1006,594760,0.13043478260869565
1007,519263,0.25
1008,518625,0.08333333333333333
1009,543148,0.24719101123595505
1010,534947,0.14
1011,643297,1.0
1012,476570,0.0
1013,448855,0.13953488372093023
1014,607374,0.0
1015,501888,0.4444444444444444
1016,449168,0.0
1017,571882,0.5
1018,518991,0.18181818181818182
1019,592325,0.3303471444568869
1020,592717,0.09090909090909091
1021,542992,0.14285714285714285
1022,605242,0.0
1023,606131,0.15625
1024,573186,0.2
1025,425856,0.0
1026,571830,0.29579067121729236
1027,501625,0.0
1028,593700,0.2670157068062827
1029,643338,0.0
1030,600301,0.26277372262773724
1031,608703,0.2923728813559322
1032,593160,0.34115523465703973
1033,605182,0.0
1034,592567,0.3293172690763052
1035,643393,0.3254310344827586
1036,458708,0.25
1037,592731,0.3064516129032258
1038,621199,0.0
1039,518883,0.0
1040,434442,0.0
1041,592419,0.2619047619047619
1042,517448,0.3333333333333333
1043,491708,0.0
1044,642229,0.0
1045,571841,0.28804347826086957
1046,518649,0.2603305785123967
1047,595777,0.32712215320910976
1048,544150,0.17391304347826086
1049,518715,0.3333333333333333
1050,546276,0.0
1051,458006,1.0
1052,425657,0.0
1053,474319,0.24528301886792453
1054,605183,0.2982456140350877
1055,546991,0.32456140350877194
1056,628711,0.13793103448275862
1057,640455,0.18181818181818182
1058,592791,0.109375
1059,641313,0.2851011649294911
1060,455369,0.32222222222222224
1061,596043,0.25
1062,605304,0.0
1063,607231,0.04878048780487805
1064,542881,0.15833333333333333
1065,623395,0.0
1066,519445,0.2
1067,572114,0.3145009416195857
1068,571963,0.0
1069,501697,0.1111111111111111
1070,467100,0.038461538461538464
1071,571871,0.0
1072,444468,0.3333333333333333
1073,621107,0.14772727272727273
1074,607732,0.323943661971831
1075,575929,0.3475120385232745
1076,518560,0.045454545454545456
1077,518633,0.2222222222222222
1078,607359,0.0
1079,518490,0.3076923076923077
1080,519344,0.0
1081,624428,0.34270833333333334
1082,642003,0.07692307692307693
1083,607223,0.25333333333333335
